fid,OBJECTID,DAMAGE_AREA_ID,CREATED_DATE,MODIFIED_DATE,FEATURE_USER_ID,OBSERVATION_USER_ID,REGION_ID,LABEL,HOST_CODE,HOST,HOST_GROUP_CODE,HOST_GROUP,DCA_CODE,DCA_COMMON_NAME,DAMAGE_TYPE_CODE,DAMAGE_TYPE,PERCENT_AFFECTED_CODE,PERCENT_AFFECTED,PERCENT_MIN,PERCENT_MAX,PERCENT_MID,NOTES,OBSERVATION_COUNT,COLLECTION_MODE,SNAPGRID_ROW,SNAPGRID_COLUMN,AREA_TYPE,ACRES,STATUS,SURVEY_YEAR,LEGACY_SEVERITY_CODE,LEGACY_SEVERITY,LEGACY_PATTERN_CODE,LEGACY_PATTERN,LEGACY_TPA,LEGACY_NO_TREES,LEGACY_FOREST_TYPE_CODE,LEGACY_FOREST_TYPE,GRP,OBSERVATION_ID,IDS_DATA_SOURCE,DATA_SOURCE_NAME,US_AREA,SHAPE_Length,SHAPE_Area,X_clim_dat97count,X_clim_dat97sum,X_clim_dat97mean,X_clim_dat97min,X_clim_dat97max,X_clim_dat06mean,X_clim_dat07mean,X_clim_dat08mean,X_clim_dat09mean,X_clim_dat10mean,X_clim_dat11mean,X_clim_dat12mean,X_clim_dat13mean,X_clim_dat14mean,X_clim_dat15mean,X_clim_dat98mean,X_clim_dat16mean,X_clim_dat17mean,X_clim_dat18mean,X_clim_dat19mean,X_clim_dat20mean,X_clim_dat21mean,X_clim_dat22mean,X_clim_dat23mean,X_clim_dat34mean,X_clim_dat99mean,X_clim_dat00mean,X_clim_dat01mean,X_clim_dat02mean,X_clim_dat03mean,X_clim_dat04mean,X_clim_dat05mean,
14804,452214,20122005581,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,113,limber pine,,,80003,five-needle pine decline,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,79.08,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692587,87,IDS LEGACY FEATURES,CONUS,2466.173336,320043.4822,0.019594541,13.98172489,713.552063,713.552063,713.552063,587.0460205,617.3570557,634.6020508,758.802063,717.7820435,788.684021,467.6213989,846.6700439,856.8910522,737.7180176,615.0230103,620.9630127,780.3100586,578.03302,700.3640137,517.355957,687.350769,628.366272,750.867981,585.0133057,691.9770508,625.6100464,496.085022,439.3970337,620.8810425,741.4440308,597.5110474,
14805,452215,20122005582,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,178.33,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692588,87,IDS LEGACY FEATURES,CONUS,3454.141412,721683.1363,0.044194682,29.90685265,676.7070476,666.8570557,713.552063,566.8003841,597.5635473,589.1799913,705.4349659,695.513293,746.6075549,448.7334951,807.9004985,801.9071688,715.9456062,585.7395329,604.1206174,770.5975413,555.1464223,681.0597648,502.969034,664.3607232,600.346085,704.4067687,574.0898962,649.7411744,588.4470292,475.9104218,425.6997889,601.5830545,725.9501213,566.8190765,
14806,452219,20122005585,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,MULTIPLE,,,,POLYGON,383.15,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692591,87,IDS LEGACY FEATURES,CONUS,5011.768221,1550576.926,0.095010425,54.25672378,571.0607401,538.6040039,599.7850342,475.3010439,493.9541484,470.2254441,602.0602767,564.9564995,596.797771,355.9631963,701.3900294,640.2244988,642.1757877,486.5569548,492.9472321,633.4301183,449.0829667,565.4071146,413.6018339,529.8963993,477.5495652,580.7805721,445.4387772,544.6024341,468.6239417,410.9839578,361.7071955,501.6240262,639.8898258,462.1535495,
14807,452221,20122005568,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,179.48,1,2012,-1,No Data,-1,No data,-1,-1,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,2692574,87,IDS LEGACY FEATURES,CONUS,3409.23755,726325.4338,0.044473214,32.4587335,729.8490601,729.8490601,729.8490601,580.3550415,615.2920532,604.1200562,705.8630371,740.2270508,790.2990112,466.6447754,811.9420166,815.2930298,719.8560181,611.4260254,638.0110474,810.0220337,581.8370361,715.453064,533.6578979,764.7109985,701.7907104,802.5629883,664.72052,675.9550171,611.5980225,495.0640259,446.1010132,640.960022,750.4040527,600.6690063,
14808,452224,20122005574,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,134.81,1,2012,-1,No Data,-1,No data,-1,-1,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,2692580,87,IDS LEGACY FEATURES,CONUS,3235.364448,545550.5739,0.022865294,20.64522836,902.9067454,746.2660522,1015.54303,723.5027,734.7259981,775.2864713,848.6836869,889.7941129,1001.43771,584.2414761,948.4790632,1053.570499,803.5606699,783.4837239,760.8259961,914.5185054,714.8492828,825.6450478,659.5347784,894.2985247,819.858115,911.3636013,767.316832,856.6101085,828.9361199,620.7582381,565.0012096,846.1689785,858.6579078,780.9314257,
14809,452226,20122005580,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,278.08,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692586,87,IDS LEGACY FEATURES,CONUS,4311.166901,1125354.561,0.068906423,47.49581974,689.2800075,666.8570557,713.552063,573.7089868,604.3178663,604.679774,723.645906,703.1122614,760.9656903,455.1787864,821.1301833,820.6698197,723.3752043,595.7322003,609.8679012,773.9118319,562.9562243,687.6471293,507.8784147,672.2058257,609.9076684,720.261151,577.8173906,664.1537068,601.1285037,482.7947842,430.3738244,608.1682825,731.237249,577.292377,
14810,452229,20122005573,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,97.66,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692579,87,IDS LEGACY FEATURES,CONUS,2430.52062,395224.028,0.024193407,16.13401749,666.8766257,666.8570557,746.2660522,561.3999267,592.2800809,577.047418,691.182608,689.5705478,735.3750504,443.6945173,797.5451613,787.2274201,710.1285036,577.9294589,599.6244597,768.0046323,549.0361035,675.9075946,499.1321732,658.2351078,592.8754173,692.008291,571.1811135,638.4706952,578.5348682,470.5282667,422.0491132,596.442889,721.8131816,558.6343617,
14811,452230,20122005584,26/07/2013 11:07:41,26/07/2013 11:07:41,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,3,Moderate (11-29%),11,29,20,,SINGLE,,,,POLYGON,72.37,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692590,87,IDS LEGACY FEATURES,CONUS,2387.057011,292877.7005,0.017949199,10.13677532,564.7480632,501.1710205,599.7850342,458.2899305,477.3009609,459.1495717,593.219226,547.6450214,584.778716,341.7083623,686.9244148,621.2818695,626.8256264,480.0239531,476.5595767,604.3342687,434.6689074,546.0248819,400.7535585,510.4101012,458.0559949,577.5388426,427.194975,540.3583589,456.8450023,406.8440695,355.9306349,494.1037991,631.4466579,456.1696046,
14812,452233,20122005576,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,125.67,1,2012,-1,No Data,-1,No data,-1,-1,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,2692582,87,IDS LEGACY FEATURES,CONUS,3201.048354,508574.5376,0.031131913,21.12583593,678.5909962,666.8570557,746.2660522,568.5388357,597.0970353,583.2545883,699.9089716,695.8492629,744.9773918,449.9409174,803.0225587,798.8473851,712.1892018,588.9723207,603.4660157,770.1563506,553.8776925,681.0235676,504.6864413,670.4745482,604.9259564,705.3377041,578.0264152,650.8512712,592.2091836,477.2551495,428.686457,607.7428833,724.88822,570.8144575,
14813,452237,20122005569,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,227.97,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692575,87,IDS LEGACY FEATURES,CONUS,4129.083204,922554.2012,0.056481234,37.66490942,666.8570557,666.8570557,666.8570557,561.3880005,592.2720337,577.0370483,691.1680298,689.5600586,735.3590088,443.684082,797.5360107,787.2080078,710.125061,577.9110107,599.618042,768.0010376,549.0280151,675.8990479,499.1228943,658.2146606,592.8552856,691.9860229,571.1696777,638.4500122,578.5120239,470.5170288,422.0380249,596.4240112,721.8080444,558.6140137,
14814,452240,20122005571,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,77.8,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692577,87,IDS LEGACY FEATURES,CONUS,2595.744295,314842.5043,0.019272606,12.85207304,666.8570557,666.8570557,666.8570557,561.3880005,592.2720337,577.0370483,691.1680298,689.5600586,735.3590088,443.684082,797.5360107,787.2080078,710.125061,577.9110107,599.618042,768.0010376,549.0280151,675.8990479,499.1228943,658.2146606,592.8552856,691.9860229,571.1696777,638.4500122,578.5120239,470.5170288,422.0380249,596.4240112,721.8080444,558.6140137,
14815,452245,20122005586,26/07/2013 11:07:41,26/07/2013 11:07:41,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,3,Moderate (11-29%),11,29,20,,MULTIPLE,,,,POLYGON,215.72,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692593,87,IDS LEGACY FEATURES,CONUS,4839.851477,873006.8523,0.053489069,32.08194302,599.7850342,599.7850342,599.7850342,485.2290344,507.4470215,492.4190369,623.9430542,570.3970337,612.401001,361.4318848,716.9740601,664.8970337,649.0060425,505.7800293,497.0600281,628.3060303,456.4240112,574.0890503,415.8320007,549.3369141,489.3162842,610.0490112,448.702301,576.5620117,486.8080139,421.6650085,366.3120117,510.5360107,652.0690308,475.6600342,
14816,452246,20122005587,26/07/2013 11:07:41,26/07/2013 11:07:41,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,3,Moderate (11-29%),11,29,20,,MULTIPLE,,,,POLYGON,48.46,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692595,87,IDS LEGACY FEATURES,CONUS,2532.558454,196104.5544,0.012018032,7.077378086,588.8965681,558.6470337,599.7850342,472.5851959,494.2285622,480.2992705,613.1485449,558.875442,601.4228108,351.7571425,704.5226422,647.2345704,638.2784951,497.193229,486.369015,612.608032,446.085554,560.493415,407.6016981,533.0835031,475.0587433,600.7790697,437.4693727,566.1121344,475.2546698,416.5230413,361.7766923,503.8663093,644.2699259,468.6936162,
14817,452247,20122005566,26/07/2013 11:07:41,26/07/2013 11:07:41,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,3,Moderate (11-29%),11,29,20,,SINGLE,,,,POLYGON,1128.88,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692572,87,IDS LEGACY FEATURES,CONUS,9941.355515,4568427.085,0.279819871,171.0217622,611.1851936,516.9250488,729.8490601,513.0865434,534.8712228,511.7515228,632.718282,633.9278326,667.1184673,399.6050827,739.0750312,699.646966,673.028441,523.1087704,551.7714565,713.4110802,501.169212,622.8695078,462.8468388,608.1237864,555.6541854,646.0536155,530.7059106,574.4221423,514.918721,437.8652446,393.0623215,551.8395815,675.9217834,510.8373292,
14818,452251,20122005490,26/07/2013 11:13:38,26/07/2013 11:13:38,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,386.4,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692482,87,IDS LEGACY FEATURES,CONUS,6319.327637,1563729.604,0.095745547,58.79379401,614.0629598,605.3170166,614.9900513,378.8223423,437.3096576,399.2284201,540.731744,471.1849793,581.2194646,459.4073985,578.428425,594.621075,608.2314312,485.2396961,364.0619985,502.5757508,434.5108895,474.1997937,367.6173151,423.55753,350.9285237,616.1460651,383.3041129,614.5026362,389.52366,395.815764,332.6767499,499.1471928,611.843725,391.0090893,
14819,452252,20122005510,26/07/2013 11:13:38,26/07/2013 11:13:38,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,MULTIPLE,,,,POLYGON,264.27,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692507,87,IDS LEGACY FEATURES,CONUS,6010.588931,1069481.565,0.065280788,40.64210956,622.5738229,615.6600342,632.8520508,444.353859,480.6816707,402.4146854,517.1674844,494.5274613,523.3862592,350.5209313,705.4041798,517.5050669,693.1726976,531.2536474,358.8278068,577.3265333,383.6315417,546.4343357,343.3616472,510.1003856,517.0475135,578.2038642,387.8555768,628.6135534,450.6291217,418.7880164,359.410468,505.0615155,635.4461863,458.2987589,
14820,452253,20122005515,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,30.19,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692514,87,IDS LEGACY FEATURES,CONUS,1535.360353,122160.9175,0.007447142,4.746682054,637.3830566,637.3830566,637.3830566,489.8430176,514.5530396,436.1910095,529.3780518,535.4390259,573.5150146,404.1308899,770.7000122,545.9980469,663.0320435,579.059021,418.6720276,642.7530518,407.0050049,534.8720093,378.2649841,560.5758057,536.1018677,560.7739868,444.521698,655.3100586,479.1080322,444.7310181,386.8080139,556.9630127,662.15802,468.1530151,
14821,452254,20122005533,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,105.34,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692532,87,IDS LEGACY FEATURES,CONUS,2732.540769,426307.4815,0.025890419,16.2714473,628.4736998,626.9230347,632.1460571,529.2811143,513.1544424,482.2663315,559.656856,510.1827856,559.4145397,470.4116566,788.3761594,571.5782623,705.7454796,601.7990959,496.2168597,617.0362559,390.1526124,561.375245,399.1179088,502.3113896,563.6083531,573.5655663,473.6281699,674.3031861,477.8778173,500.9838942,370.4576754,565.2709904,690.6596711,486.9657584,
14822,452256,20122005553,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,649.54,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692557,87,IDS LEGACY FEATURES,CONUS,8544.696718,2628609.603,0.161047341,82.33783965,511.2648206,510.3490295,516.9250488,486.5977336,467.5199855,468.2615107,603.0686819,612.0005811,668.6785493,395.2814503,711.6241192,679.5045506,678.891965,450.334919,542.9277235,731.4473267,506.9017142,608.7246066,476.7634979,624.5194985,598.6065391,664.0311135,574.1757703,480.6952733,454.7824937,409.0095376,375.3767953,539.7019192,603.9117343,500.492881,
14823,452257,20122005560,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,93,Engelmann spruce,,,11009,spruce beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,301.9,1,2012,-1,No Data,-1,No data,-1,-1,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,2692564,87,IDS LEGACY FEATURES,CONUS,4884.355779,1221760.385,0.072332918,53.28477017,736.6600342,736.6600342,736.6600342,596.9900513,601.7460327,605.3410034,690.4860229,732.5630493,822.7720337,471.2424927,795.3800659,840.0040283,730.5230103,624.5430298,650.5560303,808.4590454,603.9060059,714.2910156,552.0689697,817.0813599,781.375061,854.8920288,718.4370728,674.9790039,623.5250244,506.9940186,463.8870239,678.5940552,738.1210327,616.7380371,
14824,452259,20122005583,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,445.05,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692589,87,IDS LEGACY FEATURES,CONUS,5265.258409,1801068.509,0.110324277,59.53582392,539.6439083,538.6040039,666.8570557,464.8719784,479.6288103,446.217396,578.2570367,559.8691796,580.4334924,350.5452686,684.7033568,613.7638284,635.0715332,465.7528662,489.2026097,640.2642169,441.6656589,556.5724814,411.7957349,509.1483224,465.2966046,548.8788148,442.8005441,509.5437653,449.1346224,399.4955737,357.0353926,492.4043254,626.9038465,447.7978956,
14825,452268,20122004587,26/07/2013 11:07:40,26/07/2013 11:07:40,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,3,Moderate (11-29%),11,29,20,,SINGLE,,,,POLYGON,129.84,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2691538,87,IDS LEGACY FEATURES,CONUS,2897.227516,525439.0033,0.032235334,16.79801712,521.105727,494.5190125,525.3730469,393.2405099,401.8776946,383.6125087,520.5226072,467.0986993,497.8478918,295.9611188,599.4205073,525.7857558,564.1525358,437.55248,406.8086898,523.9076169,375.0712534,461.0674741,355.065921,425.3842732,388.4728831,511.4269607,358.3607997,495.4561949,379.6139755,371.4139834,328.5429819,442.653493,573.5416154,406.6129083,
14826,452272,20122004644,26/07/2013 11:13:33,26/07/2013 11:13:33,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,80.53,1,2012,-1,No Data,-1,No data,-1,-1,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,2691595,87,IDS LEGACY FEATURES,CONUS,2652.413613,325890.2952,0.020024536,18.26107679,911.9350586,911.9350586,911.9350586,777.9950562,802.1970215,860.401062,843.9820557,958.5040283,995.578064,585.9516602,895.8180542,1106.169067,787.5250244,765.9770508,802.5700684,913.1130371,680.1040039,832.0670166,670.2219849,799.1540527,802.6850586,797.690979,750.9594727,758.0570068,841.0580444,656.4650269,598.5170288,864.1360474,817.6660156,860.4280396,
14827,452274,20122004655,26/07/2013 11:13:33,26/07/2013 11:13:33,,,2,,19,subalpine fir,,,80002,subalpine fir mortality complex,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,74.46,1,2012,-1,No Data,-1,No data,-1,-1,3000,WESTERN FIR-SPRUCE TYPE GROUP,1,2691606,87,IDS LEGACY FEATURES,CONUS,2174.475967,301331.4093,0.018497764,20.03472662,1083.089111,1083.089111,1083.089111,888.9690552,902.94104,1058.21106,940.8460693,1128.946045,1185.423096,688.4953613,1012.837036,1328.31604,883.3950195,916.9120483,936.0020142,1006.818054,785.7190552,931.2610474,776.4499512,925.0786743,965.2001953,932.5150146,926.8200684,922.6240234,1028.437012,763.8310547,702.5210571,994.0490723,933.078064,1020.881042,
14828,452283,20122005315,26/07/2013 11:13:38,26/07/2013 11:13:38,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,448.94,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692297,87,IDS LEGACY FEATURES,CONUS,6079.292382,1816794.63,0.008195587,4.672230644,570.0910034,570.0910034,570.0910034,336.5210266,387.9450073,386.0410156,498.8080139,412.0580139,453.7900085,283.8183899,574.1220093,484.4520264,553.3380127,425.3480225,348.0360107,480.3280334,373.3070068,441.2860107,294.1759033,370.4277039,329.0464783,498.2369995,310.7825928,511.6010132,331.882019,345.7920227,300.2130127,434.7680359,484.8940125,379.7340088,
14829,452289,20122005509,26/07/2013 11:13:38,26/07/2013 11:13:38,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,106.16,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692506,87,IDS LEGACY FEATURES,CONUS,3254.342839,429635.126,0.026224237,15.95920586,608.5670166,608.5670166,608.5670166,456.1490173,488.1430359,401.3660278,498.0150146,510.4310303,531.7920532,355.6641846,713.2720337,515.6530151,613.8640137,517.8760376,385.382019,600.4280396,373.4880066,505.9980164,353.4429932,513.2838745,498.0430908,551.315979,398.3925781,589.1810303,466.6590271,415.1600342,354.4810181,495.4120178,641.4100342,440.0120239,
14830,452290,20122005510,26/07/2013 11:13:38,26/07/2013 11:13:38,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,MULTIPLE,,,,POLYGON,264.27,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,2,2692508,87,IDS LEGACY FEATURES,CONUS,6010.588931,1069481.565,0.065280788,40.64210956,622.5738229,615.6600342,632.8520508,444.353859,480.6816707,402.4146854,517.1674844,494.5274613,523.3862592,350.5209313,705.4041798,517.5050669,693.1726976,531.2536474,358.8278068,577.3265333,383.6315417,546.4343357,343.3616472,510.1003856,517.0475135,578.2038642,387.8555768,628.6135534,450.6291217,418.7880164,359.410468,505.0615155,635.4461863,458.2987589,
14831,452293,20122005585,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,MULTIPLE,,,,POLYGON,383.15,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,2,2692592,87,IDS LEGACY FEATURES,CONUS,5011.768221,1550576.926,0.095010425,54.25672378,571.0607401,538.6040039,599.7850342,475.3010439,493.9541484,470.2254441,602.0602767,564.9564995,596.797771,355.9631963,701.3900294,640.2244988,642.1757877,486.5569548,492.9472321,633.4301183,449.0829667,565.4071146,413.6018339,529.8963993,477.5495652,580.7805721,445.4387772,544.6024341,468.6239417,410.9839578,361.7071955,501.6240262,639.8898258,462.1535495,
14832,452298,20122005607,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,865.89,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692616,87,IDS LEGACY FEATURES,CONUS,9312.539284,3504146.15,0.213837907,150.3596995,703.1480138,562.3619995,815.1300659,565.1332319,558.3100426,502.0205515,606.1217564,625.8086392,655.6994935,455.4155114,807.8742361,677.1674508,707.3384764,623.7408595,529.6932587,752.056743,471.6927404,622.3749183,453.5569283,607.0303845,577.7128032,612.6344587,495.1959272,696.5831573,585.9191571,495.8330473,423.8157171,624.9393679,709.1695314,557.4130501,
14833,452299,20122005608,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,413.53,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692617,87,IDS LEGACY FEATURES,CONUS,5142.265075,1673510.958,0.095453895,65.96540607,691.0708684,562.3619995,802.7650146,552.7862503,550.9606373,481.9982052,593.7283973,609.7724794,636.1914442,443.2804491,797.1338877,649.2777164,698.25612,610.4293063,511.3661725,731.5828336,455.867747,603.7148056,437.4893205,605.2090869,580.7002257,613.0491439,490.8850005,686.962057,569.1478147,489.4224454,415.8061499,606.1502286,707.119509,537.900639,
14834,452300,20122005663,26/07/2013 11:13:39,26/07/2013 11:13:39,,,2,,108,lodgepole pine,,,11006,mountain pine beetle,2,Mortality,2,Light (4-10%),4,10,7,,SINGLE,,,,POLYGON,636.12,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692681,87,IDS LEGACY FEATURES,CONUS,9728.722884,2574290.509,0.157656177,104.4568868,662.561333,538.6040039,666.8570557,558.1288557,588.468307,572.6195415,687.3552611,685.1806681,730.1274972,440.5389786,793.7258874,781.3511596,707.5906599,574.1236641,595.8895431,763.6876316,545.4026123,671.8696386,496.1740383,653.1810013,588.547895,687.153591,566.8349198,634.0971171,574.1432189,468.1187824,419.8430216,592.9114834,718.6033276,554.8719845,
14835,452305,20122005590,26/07/2013 11:07:41,26/07/2013 11:07:41,,,2,,122,ponderosa pine,,,11006,mountain pine beetle,2,Mortality,3,Moderate (11-29%),11,29,20,,SINGLE,,,,POLYGON,29.01,1,2012,-1,No Data,-1,No data,-1,-1,9000,MIXED CONIFERS,1,2692599,87,IDS LEGACY FEATURES,CONUS,1394.691889,117391.0157,0.007198006,4.020501659,558.5576713,501.1710205,558.6470337,437.4510638,457.4778425,446.5691725,583.1049018,526.8598649,570.8823899,324.865677,669.8942753,598.1270141,608.4639341,473.2752681,456.6680889,569.0235183,417.352286,522.7104164,384.7478107,487.8746192,435.4131329,574.9367925,406.2403435,536.9772951,443.1134632,402.2091033,349.1650318,485.3148214,622.5526541,449.3058808,
